movie_id,language,english_name
66733,en,English
44552,en,English
44552,sv,Swedish
44552,yi,Yiddish
180863,bg,Bulgarian
180863,en,English
131244,de,German
270325,af,Afrikaans
356149,en,English
180894,en,English
180894,ja,Japanese
286297,id,Indonesian
506319,en,English
1229440,pt,Portuguese
270328,el,Greek
306697,bg,Bulgarian
306697,cs,Czech
393367,en,English
393367,mi,Maori
44554,cn,Cantonese
44554,en,English
94042,en,English
356156,ja,Japanese
180900,ja,Japanese
244136,es,Spanish
328861,zh,Mandarin
328861,cn,Cantonese
443009,en,English
393410,de,German
393368,en,English
393411,de,German
24159,ro,Romanian
244145,es,Spanish
270336,tr,Turkish
66720,en,English
180901,ht,Haitian; Haitian Creole
180901,en,English
180901,fr,French
548455,es,Spanish
705159,pt,Portuguese
8193,en,English
24164,it,Italian
24160,it,Italian
24161,it,Italian
94016,it,Italian
44558,zh,Mandarin
443049,fr,French
66742,en,English
244219,de,German
244219,it,Italian
180876,it,Italian
443021,ru,Russian
244156,km,Khmer
8195,en,English
8195,fr,French
8195,ru,Russian
8202,en,English
8194,es,Spanish
8194,en,English
131271,hu,Hungarian
24162,it,Italian
306703,ru,Russian
328890,fr,French
393383,it,Italian
443055,en,English
443055,pt,Portuguese
180891,ja,Japanese
328871,he,Hebrew
244172,he,Hebrew
8197,en,English
548458,es,Spanish
8198,en,English
8198,fr,French
8198,vi,Vietnamese
24163,cn,Cantonese
306711,ru,Russian
66749,ja,Japanese
44561,en,English
44561,es,Spanish
244252,pt,Portuguese
393407,fr,French
393407,he,Hebrew
356173,fr,French
356199,en,English
244200,ko,Korean
8199,en,English
66735,de,German
24170,en,English
24170,fr,French
24165,en,English
24165,it,Italian
44562,en,English
443041,tr,Turkish
180929,en,English
66737,en,English
270348,fr,French
244202,ko,Korean
356201,ko,Korean
270343,fr,French
244203,en,English
506407,en,English
44563,es,Spanish
356187,en,English
24172,en,English
44565,hi,Hindi
24166,en,English
24166,zh,Mandarin
24166,fr,French
356186,sv,Swedish
66740,km,Khmer
66740,zh,Mandarin
66740,cn,Cantonese
66756,cn,Cantonese
66745,en,English
393457,en,English
270342,fr,French
8201,en,English
8201,de,German
8201,fa,Persian
328901,en,English
506368,en,English
44564,en,English
24168,it,Italian
356189,en,English
244267,en,English
44566,hi,Hindi
393414,de,German
532498,cs,Czech
180907,en,English
94047,ko,Korean
94047,ja,Japanese
94047,ru,Russian
94047,de,German
94047,zh,Mandarin
94047,en,English
306721,ru,Russian
24169,it,Italian
244245,ca,Catalan
180965,fr,French
393425,en,English
356191,de,German
356191,en,English
356191,pl,Polish
356191,yi,Yiddish
270346,es,Spanish
393421,hi,Hindi
24176,it,Italian
8204,en,English
180928,en,English
591038,mo,Moldavian
328904,fr,French
94054,ja,Japanese
393437,pl,Polish
393437,da,Danish
244255,pt,Portuguese
44568,en,English
180969,uk,Ukrainian
8205,de,German
831000,de,German
44580,da,Danish
548460,en,English
66753,en,English
66753,ar,Arabic
66753,fr,French
244308,zh,Mandarin
356200,en,English
356200,de,German
356200,el,Greek
443114,en,English
393445,hi,Hindi
443072,en,English
443072,fr,French
244260,en,English
8216,en,English
270347,ar,Arabic
393452,en,English
131331,ja,Japanese
180948,en,English
24171,ar,Arabic
24171,fr,French
44588,fr,French
44571,en,English
8200,de,German
356217,tl,Tagalog
328899,en,English
131332,ro,Romanian
356202,pt,Portuguese
44575,en,English
24173,fr,French
24173,en,English
44589,fi,Finnish
24175,it,Italian
24175,la,Latin
180951,en,English
180951,it,Italian
180951,hu,Hungarian
180951,pt,Portuguese
66766,fr,French
8209,de,German
8209,tr,Turkish
94066,en,English
443125,si,Sinhalese
244264,en,English
66759,zh,Mandarin
356218,sv,Swedish
306719,ru,Russian
131318,en,English
131318,hi,Hindi
131334,it,Italian
356206,fr,French
131323,pt,Portuguese
131314,it,Italian
24177,it,Italian
24185,it,Italian
131325,de,German
66768,es,Spanish
8213,en,English
8213,de,German
618362,ru,Russian
94069,en,English
306726,en,English
306726,de,German
506421,fr,French
356213,fa,Persian
8221,en,English
8221,es,Spanish
8221,de,German
8221,fr,French
244268,en,English
131336,en,English
66762,en,English
393472,mr,Marathi
244339,cn,Cantonese
356214,es,Spanish
8222,es,Spanish
8214,fi,Finnish
44583,de,German
181015,sv,Swedish
244309,th,Thai
24178,it,Italian
181030,fr,French
94072,en,English
180970,en,English
180970,de,German
180970,ro,Romanian
506509,da,Danish
506509,sr,Serbian
506509,en,English
506509,hr,Croatian
591051,zh,Mandarin
443119,fr,French
24180,fr,French
24180,it,Italian
506457,es,Spanish
131339,hu,Hungarian
131339,ru,Russian
8217,en,English
24174,it,Italian
591053,fr,French
24182,it,Italian
44595,pl,Polish
244336,es,Spanish
244316,en,English
443189,ja,Japanese
24183,fr,French
24183,ro,Romanian
8219,es,Spanish
393505,fr,French
8220,es,Spanish
66767,en,English
328930,mr,Marathi
568879,en,English
393478,tr,Turkish
443196,it,Italian
244401,es,Spanish
181009,zh,Mandarin
506480,it,Italian
66788,ja,Japanese
306736,en,English
44593,en,English
131367,en,English
356216,en,English
66772,de,German
24186,en,English
66793,en,English
44594,en,English
393514,it,Italian
618363,en,English
618363,ro,Romanian
66775,en,English
66775,fr,French
286330,pt,Portuguese
131338,de,German
306745,en,English
270367,de,German
306739,ru,Russian
44603,en,English
44603,fr,French
393517,fr,French
24187,it,Italian
66778,en,English
506557,es,Spanish
506517,hr,Croatian
131349,ru,Russian
94109,es,Spanish
8224,en,English
181048,he,Hebrew
393518,de,German
393518,fr,French
393518,tr,Turkish
356226,el,Greek
181064,en,English
181064,ja,Japanese
181064,fr,French
618379,en,English
618379,it,Italian
66805,nl,Dutch
506528,en,English
506528,it,Italian
8223,es,Spanish
393519,fr,French
24190,fr,French
24190,ro,Romanian
181053,he,Hebrew
24189,zh,Mandarin
24189,it,Italian
24189,ru,Russian
44596,zh,Mandarin
181065,he,Hebrew
244403,en,English
618383,de,German
506559,en,English
24191,it,Italian
24196,en,English
270376,km,Khmer
270376,fr,French
94097,ro,Romanian
306758,en,English
306758,zh,Mandarin
286334,en,English
568885,da,Danish
393521,he,Hebrew
181054,he,Hebrew
66794,en,English
356270,es,Spanish
244410,en,English
270403,he,Hebrew
270403,fr,French
393516,de,German
393516,it,Italian
270377,ka,Georgian
506554,en,English
244422,en,English
618386,en,English
618386,fr,French
618386,pt,Portuguese
618386,es,Spanish
548473,en,English
393522,ar,Arabic
181056,en,English
356251,es,Spanish
44620,es,Spanish
181057,he,Hebrew
94129,fr,French
94129,en,English
44607,fr,French
44607,en,English
44607,de,German
532521,es,Spanish
131381,no,Norwegian
270382,pl,Polish
244414,en,English
44613,hi,Hindi
24194,en,English
24194,pt,Portuguese
393536,it,Italian
66803,fr,French
24195,it,Italian
356268,fr,French
94122,de,German
8266,fr,French
8266,de,German
8266,en,English
8266,it,Italian
443210,es,Spanish
270400,fr,French
66825,fr,French
270401,fr,French
393539,fr,French
244418,en,English
8247,en,English
44625,en,English
181132,en,English
880569,es,Spanish
66807,fr,French
244455,hi,Hindi
568908,en,English
44618,da,Danish
44618,en,English
44618,fr,French
44618,sv,Swedish
356296,it,Italian
181095,en,English
66810,oc,Occitan
286359,pt,Portuguese
286348,it,Italian
66846,en,English
591121,tl,Tagalog
591121,en,English
24198,en,English
443297,en,English
356294,en,English
328961,fr,French
181083,fr,French
393540,de,German
24220,ro,Romanian
24220,it,Italian
24220,en,English
24206,en,English
244426,en,English
356298,en,English
244458,en,English
66841,hi,Hindi
66841,mr,Marathi
8265,fr,French
66849,cs,Czech
44621,en,English
181142,nl,Dutch
655691,ro,Romanian
506600,ru,Russian
24200,en,English
24200,fr,French
181160,en,English
8269,sr,Serbian
506574,en,English
24223,en,English
24223,el,Greek
24223,it,Italian
24223,ru,Russian
24223,tr,Turkish
44629,en,English
356301,en,English
44630,de,German
44630,fr,French
44630,en,English
618435,kn,Kannada
618435,ml,Malayalam
8271,en,English
8271,es,Spanish
356300,en,English
181118,tr,Turkish
443315,ar,Arabic
768719,ru,Russian
506612,en,English
506612,es,Spanish
131407,de,German
8267,es,Spanish
24224,en,English
44635,en,English
44635,ru,Russian
8268,fr,French
131411,sl,Slovenian
66853,en,English
24225,en,English
24225,ps,Pushto
44627,th,Thai
8273,en,English
131413,fr,French
393545,it,Italian
393547,it,Italian
443345,es,Spanish
8270,en,English
244502,hr,Croatian
8275,en,English
356305,en,English
244461,pt,Portuguese
8274,en,English
286367,en,English
44634,en,English
329004,pt,Portuguese
329004,en,English
586422,en,English
44639,en,English
393561,ar,Arabic
393561,en,English
393561,de,German
393561,es,Spanish
8272,en,English
181215,en,English
356304,fa,Persian
329010,en,English
393562,en,English
393562,hi,Hindi
443319,en,English
131420,fr,French
244490,de,German
244509,en,English
24230,en,English
8277,en,English
306780,pl,Polish
44641,es,Spanish
44641,it,Italian
44641,en,English
66859,en,English
44640,en,English
8279,fr,French
329013,ru,Russian
24226,en,English
548519,fr,French
393569,de,German
44638,en,English
44645,en,English
181206,pt,Portuguese
356320,fr,French
244506,en,English
244515,ja,Japanese
8276,fr,French
8276,en,English
443384,fr,French
568934,fr,French
356321,en,English
356321,ru,Russian
286371,en,English
356316,fr,French
244516,it,Italian
8280,ar,Arabic
8280,ru,Russian
8280,fr,French
393571,en,English
393571,de,German
393571,fa,Persian
181224,he,Hebrew
24239,en,English
443387,es,Spanish
618463,he,Hebrew
44647,en,English
8281,fr,French
705525,es,Spanish
393575,de,German
66881,en,English
244514,it,Italian
443398,fr,French
443398,it,Italian
443398,pt,Portuguese
24236,en,English
94180,es,Spanish
244517,en,English
8282,fr,French
131437,en,English
356326,da,Danish
44656,ko,Korean
24245,nl,Dutch
24243,pt,Portuguese
393582,de,German
44658,fr,French
44658,it,Italian
44658,ru,Russian
270427,de,German
443401,fr,French
443399,it,Italian
880612,es,Spanish
66892,en,English
286391,de,German
8284,ar,Arabic
8284,en,English
8284,fr,French
8284,ja,Japanese
8284,es,Spanish
44663,en,English
44663,ru,Russian
356332,en,English
244534,en,English
66903,fr,French
8285,en,English
8285,fr,French
8285,ru,Russian
393593,es,Spanish
66907,fr,French
181257,es,Spanish
286392,de,German
618476,es,Spanish
8287,de,German
44664,en,English
244536,en,English
8288,en,English
443408,zh,Mandarin
24249,en,English
655737,it,Italian
66917,fr,French
506680,en,English
44672,en,English
329058,pt,Portuguese
181283,en,English
131478,pt,Portuguese
286393,de,German
131475,en,English
66923,en,English
306819,en,English
306819,fr,French
306819,de,German
244539,en,English
8291,en,English
244560,ro,Romanian
24253,sv,Swedish
24253,it,Italian
24253,fr,French
44677,zh,Mandarin
44677,cn,Cantonese
548537,fr,French
131479,fr,French
181285,he,Hebrew
44674,fr,French
181284,pl,Polish
44678,fr,French
44678,en,English
8289,en,English
244562,en,English
24254,en,English
131485,ja,Japanese
131485,en,English
66926,hu,Hungarian
66925,en,English
768841,es,Spanish
568972,de,German
356346,fr,French
329072,ar,Arabic
270435,ja,Japanese
548544,el,Greek
548544,pt,Portuguese
393634,it,Italian
131482,zh,Mandarin
24259,fr,French
244569,ru,Russian
8292,es,Spanish
8292,en,English
591224,it,Italian
94204,en,English
270440,cs,Czech
94219,zh,Mandarin
94219,fr,French
66942,en,English
131484,zh,Mandarin
181310,ru,Russian
705577,ru,Russian
705577,uz,Uzbek
393644,de,German
24260,fr,French
306837,bn,Bengali
8293,en,English
8293,de,German
44690,en,English
244591,de,German
244563,en,English
244563,ja,Japanese
356365,de,German
356365,es,Spanish
356365,fr,French
356365,en,English
1650,de,German
356361,kk,Kazakh
244580,en,English
24264,en,English
244566,en,English
356367,pt,Portuguese
44686,en,English
286407,en,English
181312,de,German
131503,fi,Finnish
66944,hr,Croatian
506745,es,Spanish
443463,en,English
270447,fr,French
94222,en,English
306838,qu,Quechua
306838,es,Spanish
181330,en,English
270458,en,English
66945,en,English
44697,en,English
24266,en,English
329091,ar,Arabic
356366,en,English
181331,es,Spanish
244610,en,English
131514,en,English
393663,it,Italian
443474,it,Italian
24271,en,English
506750,ru,Russian
44700,en,English
286413,cs,Czech
286413,sk,Slovak
44704,zh,Mandarin
66951,en,English
66951,fr,French
356370,hi,Hindi
66949,fr,French
8316,en,English
8316,fr,French
44705,en,English
94225,en,English
244626,en,English
880661,es,Spanish
393673,es,Spanish
8319,en,English
181338,sv,Swedish
181335,it,Italian
24272,en,English
393685,fr,French
506784,ru,Russian
393692,it,Italian
24273,en,English
8321,en,English
181342,pt,Portuguese
591245,es,Spanish
880662,es,Spanish
66955,fr,French
329103,ru,Russian
506792,lv,Latvian
506792,lt,Lithuanian
44706,fr,French
44707,zh,Mandarin
618521,nl,Dutch
24274,en,English
44708,zh,Mandarin
393694,fr,French
393694,ja,Japanese
8324,en,English
8324,es,Spanish
443486,tr,Turkish
356379,zh,Mandarin
8325,en,English
181390,de,German
506795,en,English
66962,fr,French
66962,en,English
24275,en,English
8327,es,Spanish
8327,en,English
1031103,de,German
393695,de,German
393695,hu,Hungarian
393695,sr,Serbian
24276,en,English
24276,it,Italian
443544,es,Spanish
44710,fr,French
94236,en,English
506832,sh,Serbo-Croatian
66971,fr,French
356381,ar,Arabic
356381,fr,French
8328,ru,Russian
8328,en,English
181417,ar,Arabic
24278,fr,French
393712,fr,French
66970,fr,French
8332,de,German
244688,en,English
548564,ar,Arabic
548564,en,English
548564,es,Spanish
506863,en,English
506863,pl,Polish
506863,de,German
8329,ja,Japanese
8329,es,Spanish
44714,zh,Mandarin
24285,nl,Dutch
24285,en,English
44716,da,Danish
44716,en,English
44716,ka,Georgian
44716,ru,Russian
44716,sv,Swedish
393718,en,English
393718,de,German
44718,en,English
66972,fr,French
356401,en,English
356401,he,Hebrew
244754,es,Spanish
244754,en,English
244754,no,Norwegian
244754,sv,Swedish
181454,en,English
356380,it,Italian
393717,fr,French
393717,ar,Arabic
44720,fr,French
66977,zh,Mandarin
66977,cn,Cantonese
393729,fr,French
66973,fr,French
8336,en,English
443585,es,Spanish
286436,pt,Portuguese
44734,ja,Japanese
329121,ja,Japanese
94242,de,German
94242,en,English
591271,es,Spanish
181445,it,Italian
94282,en,English
181462,hi,Hindi
506876,en,English
506876,pt,Portuguese
8338,ja,Japanese
8338,en,English
181463,en,English
8333,en,English
286442,hu,Hungarian
393745,sv,Swedish
393732,en,English
44737,fr,French
44737,ja,Japanese
44737,mn,Mongolian
286432,pt,Portuguese
356427,it,Italian
44719,it,Italian
880716,es,Spanish
591264,en,English
967895,id,Indonesian
1180152,vi,Vietnamese
8340,ar,Arabic
8340,en,English
8340,ku,Kurdish
44741,it,Italian
393765,en,English
286452,en,English
286435,pt,Portuguese
244773,bn,Bengali
618553,en,English
618577,hy,Armenian
286456,hu,Hungarian
181456,fr,French
8341,bo,Tibetan
44748,zh,Mandarin
443659,en,English
443659,fa,Persian
8343,en,English
569016,ko,Korean
1142880,it,Italian
44749,en,English
44749,hi,Hindi
356413,de,German
393773,en,English
270487,en,English
181522,ja,Japanese
393731,fr,French
286472,af,Afrikaans
286472,en,English
244761,en,English
286460,hu,Hungarian
44750,en,English
591278,en,English
8337,en,English
8337,de,German
393775,ja,Japanese
24293,ja,Japanese
618597,en,English
244800,sk,Slovak
506909,fr,French
8346,el,Greek
8346,en,English
44735,en,English
443700,en,English
286477,it,Italian
329129,he,Hebrew
44754,en,English
24331,de,German
24331,en,English
534350,fr,French
244768,fr,French
393764,fr,French
393764,ln,Lingala
24341,en,English
94319,ja,Japanese
94319,en,English
131653,el,Greek
