movie_id,keyword_id,keyword_name
183843,187056,woman director
8923,212,"london, england"
8923,6075,sports
8923,2463,harvard university
8923,8132,hooligan
8923,9748,revenge
8923,13042,football (soccer)
8923,14624,cruelty
8923,14638,american
8923,14707,brutality
8923,160410,reputation
8923,187056,woman director
8923,188933,bar fight
8923,206568,firm
95728,697,loss of loved one
8926,2635,overdose
8926,6981,connecticut
8926,185158,preparatory school
133250,6751,polygamy
133250,11001,religion
246872,2546,mask
246872,570,rape
246872,2404,masked ball
246872,9748,revenge
246872,13059,prostitution
246872,33740,humiliation
246872,200574,motel room
8932,537,palestine
8932,187056,woman director
8932,220343,diaspora
67900,11478,talking dog
67900,12616,dinosaur
395395,7005,northern ireland
67911,7344,porn star
67911,12396,hollywood
183855,5091,kiss
24961,242,new york city
24961,4232,melancholy
24961,10181,based on play or musical
24961,15162,dog
24961,155490,disco
24961,165317,based on movie
24961,177912,wizard
24961,189920,"harlem, new york city"
24961,207539,funk
24961,256015,african american
24961,324713,whimsical
24961,325785,commanding
24961,325814,familiar
24961,325832,joyful
24962,1889,lake
24962,6876,vacation
24962,13031,creature
24962,208469,radio psychologist
8927,1013,homophobia
8927,1192,sweden
8927,5612,bus driver
8927,13094,photograph
8927,163714,tongue
8927,171366,multiple storylines
8927,197016,social conflict
67913,549,prostitute
67913,3391,drug smuggling
67913,1936,blackmail
67913,11004,rural area
67913,167316,buddy cop
133263,1889,lake
133263,3739,funeral
133263,1909,coffin
133263,5091,kiss
133263,13065,soldier
133263,13094,photograph
133263,15224,candle
133263,164658,rowboat
133263,188944,revolver
133263,240119,father son relationship
133263,267422,rural setting
133263,281237,independent film
24986,9748,revenge
24986,187056,woman director
183836,894,depression
8929,393,civil war
8929,409,africa
8929,190337,child soldier
8929,208349,child
8929,241982,children in wartime
446020,12396,hollywood
24993,779,martial arts
24993,797,showdown
24993,6075,sports
24993,1721,fight
24993,9663,sequel
24993,9748,revenge
24993,219404,action hero
8940,6075,sports
8940,2792,boxer
8940,5565,biography
8940,159290,sports documentary
8940,239850,box ring
8937,5907,palestinian-israeli conflict
8937,3590,piano lessons
8937,6071,middle class
8937,10235,family relationships
8937,12369,"tokyo, japan"
246882,1419,gun
246882,11117,tank
246882,5403,wehrmacht
246882,9826,murder
509036,207906,bohemia
25000,190019,dominican republic
657561,65,holiday
657561,18165,animals
657561,244145,wishes
657561,273092,cartoon possum
8930,15225,cattle
8930,192965,farm crisis
8930,192966,passage of time
509067,242570,ljubljana
330070,839,planet mars
330070,13141,based on manga
45467,9016,femme fatale
45467,12367,female assassin
25005,578,rock 'n' roll
25005,4048,musician
25005,10229,singer
25005,283297,music
25005,336876,eddie wilson
25001,612,hotel
25001,444,taxi
25001,222720,government secrets
45484,187056,woman director
25004,1787,"helsinki, finland"
25004,2801,self-defense
25004,14720,love affair
246896,6078,politics
246896,10588,political incompetence
246896,186589,political protest
246900,6270,high school
246900,1594,ex-boyfriend
246900,11436,redemption
246900,4116,heaven
246900,9673,love
246900,166229,prom queen
509089,5809,marriage crisis
446021,2957,vietnam war
446021,447,post-traumatic stress disorder (ptsd)
446021,585,casino
446021,458,hippie
446021,2380,audio tape
446021,2669,motel
446021,4431,jukebox
446021,9433,concierge
446021,9376,richard nixon
446021,11737,payphone
446021,14527,storm
446021,164364,vacuum cleaner
446021,176516,slot machine
446021,184426,ruse
446021,200574,motel room
446021,207268,neo-noir
446021,208992,1960s
446021,249977,lake tahoe
446021,325844,ridiculous
330072,9673,love
330072,14522,co-workers relationship
330072,214503,simple
330072,221412,colleague
271087,11479,social commentary
271087,162735,disability
45489,779,martial arts
45489,13141,based on manga
45489,18432,female martial artist
45489,192212,yo yo
45489,232719,sukeban deka
45489,269769,based on tv series
271078,456,mother
271078,793,drowning
271078,975,money laundering
271078,1879,shower
271078,2393,adoption
271078,5340,investigation
271078,9826,murder
271078,14967,foot chase
271078,15167,police detective
271078,15478,art gallery
271078,33595,pier
271078,169816,researcher
271078,184793,movie set
271078,188175,truck crash
271078,223345,auditor
271078,231501,female photographer
271078,234025,masked villain
620039,6026,cinema on cinema
620039,2032,pop singer
620039,10887,home movie footage
620039,160329,super 8mm footage
620039,188651,crooner
620039,193615,french singer
620039,227302,portrait of an artist
8944,1599,midlife crisis
8944,886,movie business
8944,15160,divorce
183892,187056,woman director
67932,160381,nuclear weapons
67932,206958,special agent
8935,192828,parking
8935,219841,ting che
45492,779,martial arts
45492,18432,female martial artist
45492,192212,yo yo
45492,232719,sukeban deka
330084,534,mexico
330084,1294,whip
330084,1419,gun
330084,2940,mexican revolution
95755,158718,lgbt
183869,156026,east germany
183869,158718,lgbt
446037,2335,southern france
446037,2263,algerian
446037,10235,family relationships
446037,14809,dead mother
446037,34115,transsexual
446037,159103,mourning
446037,180574,father son reunion
446037,207010,dance teacher
446037,232225,search for father
446037,240119,father son relationship
45474,11322,female protagonist
45474,33637,super power
246910,3691,forbidden love
246910,7714,stepbrother
246910,33841,incest
246910,196691,stepsister
246910,196905,stepsiblings
25018,9663,sequel
25018,11545,leatherface
25018,34079,death
95757,9951,alien
95757,10199,gay interest
95757,9738,ufo
95757,11034,b movie
95757,14909,alien invasion
95757,238059,gay erotica
45497,237465,love quadrangle
330068,999,sports car
330068,1480,baseball
183872,9755,parody
183872,9253,slapstick comedy
183872,11612,hospital
183872,162846,ghost
287170,10683,coming of age
287170,18068,teenage boy
287170,18425,teenage love
287170,158718,lgbt
287170,163037,lgbt teen
287170,234963,camping trip
287170,289844,boys' love (bl)
45480,1523,obsession
45480,6158,cult
45480,162846,ghost
45480,187056,woman director
95771,240240,l.a. rebellion
45501,236,suicide
45501,3434,thailand
45501,5774,forest
45501,34079,death
395458,10123,dark comedy
569791,1849,homicide
569791,2393,adoption
569791,12279,family drama
569791,18035,family
569791,199844,femicide
569791,237855,sons
446044,6038,marriage
446044,14534,relationship
446044,163180,old friends
395419,1454,treasure
395419,2343,magic
395419,41203,clique
395419,41592,monastery
395419,188847,crystal
133319,14895,cannibal
8951,1415,small town
8951,588,"rome, italy"
8951,630,dolphin
8951,7952,rimini
8951,8034,in flagranti
8951,157296,bankruptcy
8951,167487,balding man
8951,178269,bass guitarist
8951,198147,family home
8951,207693,return home
8951,208720,family estate
8951,221872,failed business
8951,239302,return to birthplace
8951,240485,brother sister relationship
8951,243959,brother brother relationship
509216,9706,anthology
8942,6054,friendship
8942,2981,homelessness
8942,1897,"oregon, usa"
8942,10349,survival
8942,12987,poverty
8942,14767,scar
8942,15162,dog
8942,18035,family
8942,162913,broken down car
8942,187056,woman director
8942,189092,journey
8942,209525,mysterious past
446045,836,resistance
446029,818,based on novel or book
25010,15138,private club
25010,41523,"brooklyn, new york city"
25010,155841,gambler
25010,163963,summer job
25010,167510,beach resort
25010,184760,gin rummy
25010,208992,1960s
25010,259376,playful
67957,187056,woman director
183910,4295,collector
183910,11616,vhs
183910,18239,home video
446050,220347,neurology
446050,262230,arzt
8953,392,england
8953,1436,inventor
8953,2283,ball
8953,7025,industrial revolution
8953,9350,kugel
8953,10591,energy
8953,10028,steampunk
8953,161919,adult animation
8953,207928,19th century
8953,210024,anime
8953,236176,steam
247086,818,based on novel or book
25014,1327,war crimes
25014,7202,balkan war
25014,14900,genocide
25014,156091,missing person
25033,6259,psychopath
25033,10714,serial killer
25033,12339,slasher
25033,163053,found footage
509229,225846,minimalism
45507,3156,brotherhood
45507,223769,professional gambler
95793,782,assassin
67960,187056,woman director
67960,258533,gay theme
25019,187056,woman director
25035,9744,outbreak
25035,12377,zombie
25035,14675,lethal virus
25035,158431,united kingdom
25035,163053,found footage
25035,186565,zombie apocalypse
8961,3391,drug smuggling
8961,416,"miami, florida"
8961,4654,undercover agent
8961,701,cuba
8961,529,ku klux klan
8961,1930,kidnapping
8961,975,money laundering
8961,1666,mexican standoff
8961,1941,ecstasy
8961,3230,male friendship
8961,7963,guantánamo
8961,9663,sequel
8961,10950,shootout
8961,15011,criminal underworld
8961,18026,drug lord
8961,18067,exploding house
8961,156805,dea agent
8961,163589,undercover operation
8961,167316,buddy cop
8961,178849,narcotics detective
8961,202371,aggressive
8961,219404,action hero
8961,222863,buddy movie
8961,226380,haitian gang
8961,243611,dead bodies
8961,264515,buddy detective duo
8961,309974,absurd
8961,311315,dramatic
8961,324599,russian mobster
8961,325812,exhilarated
446076,818,based on novel or book
287179,241774,ministry
395452,18330,nature
395452,190742,solitude
247117,1233,composer
247117,5565,biography
247117,207928,19th century
357940,1930,kidnapping
357940,3149,gangster
357940,3261,street war
357940,10391,mafia
357940,15011,criminal underworld
357940,33683,"beijing, china"
95775,567,alcohol
95775,2300,despair
95775,7492,serbia
95775,11494,drug use
95775,10275,house party
95775,15111,drinking
95775,15156,cell phone
95775,33910,high school student
95775,171341,underage sex
95775,187056,woman director
95775,204207,sexual relationship
95775,220446,violent man
95775,244904,depravation
95775,274970,at risk youth
25038,4779,delinquent
25038,9730,crime boss
25038,15009,criminal
45511,1523,obsession
45511,3616,college
45511,6593,stripper
45511,15127,killer
8952,1415,small town
8952,416,"miami, florida"
8952,934,judge
8952,3202,con man
8952,4373,fraud
8952,4617,insurance fraud
8952,9844,car crash
8952,9890,jail
8952,158718,lgbt
8952,207059,white collar criminal
8952,210608,1990s
8952,258533,gay theme
8952,262235,hiv/aids epidemic
8952,265777,gay relationship
45512,534,mexico
45512,9656,cattle drive
45512,15225,cattle
45512,155291,cowboy
45512,186391,cattleman
45512,188735,train travel
45512,198076,money belt
45512,217452,buddy film
45512,222964,rotunda
45512,222966,expenses
45512,230588,simpleton
45512,237002,crooked businessman
287174,156174,occult
330112,782,assassin
330112,591,central intelligence agency (cia)
330112,9840,romance
330112,10226,neighbor
330112,18115,retired
330112,160243,classmate
183957,164865,male stripper
133328,9748,revenge
133328,9826,murder
133328,15140,quicksand
133328,15363,bank robbery
133328,41364,pacifist
133328,155573,wild west
133328,160799,posse
133328,165470,convent (nunnery)
183958,4569,gay club
183958,6895,philippines
183958,10199,gay interest
45505,2687,fiancé
45505,10325,mistaken identity
45505,9844,car crash
45505,11199,undercover cop
45505,10476,double crossed
45505,12354,hong kong
45505,33456,double cross
8966,6270,high school
8966,815,soulmates
8966,818,based on novel or book
8966,4978,immortality
8966,3133,vampire
8966,3691,forbidden love
8966,11870,teen movie
8966,14782,trust
8966,33513,desire
8966,164724,washington state
8966,179431,duringcreditsstinger
8966,187056,woman director
8966,212760,interspecies romance
8966,246466,based on young adult novel
8966,251513,supernatural power
8966,269233,good versus evil
8966,269719,high school romance
8966,269720,vampire human love
8966,325805,embarrassed
395479,160381,nuclear weapons
395479,187056,woman director
395479,325786,compassionate
247132,193400,teen drama
95808,316,chess
95808,6278,scholarship
95808,271,competition
95808,4926,chess champion
95808,12969,chess tournament
95808,158671,public school
95808,187056,woman director
8954,3737,dying and death
8954,6149,police
8954,1335,sense of guilt
8954,3739,funeral
