,international,worldwide,domestic,error
tt0396401,29198.0,29198.0,0.0,
tt0101846,0.0,21082165.0,21082165.0,
tt0082288,0.0,14110013.0,14110013.0,
tt0117164,0.0,0.0,0.0,
tt0275802,0.0,0.0,0.0,
tt0076139,0.0,0.0,0.0,
tt0106945,0.0,0.0,0.0,
tt0085811,0.0,16916617.0,16916617.0,
tt1715873,82611.0,285984.0,203373.0,
tt0225836,0.0,0.0,0.0,
tt0242994,1132321.0,2039644.0,907323.0,
tt0323939,434066.0,459098.0,25032.0,
tt0077321,0.0,0.0,0.0,
tt0073502,3333.0,3333.0,0.0,
tt1245771,2896309.0,2896309.0,0.0,
tt0226873,0.0,0.0,0.0,
tt2060510,0.0,0.0,0.0,
tt2123230,38920.0,38920.0,0.0,
tt7094966,228770.0,228770.0,0.0,
tt1071880,0.0,0.0,0.0,
tt0276011,0.0,0.0,0.0,
tt0089243,0.0,5730596.0,5730596.0,
tt2390962,25107.0,301604.0,276497.0,
tt1311082,0.0,0.0,0.0,
tt7224496,0.0,0.0,0.0,
tt4024410,3085233.0,3085233.0,0.0,
tt3397918,61036.0,61036.0,0.0,
tt0084173,0.0,2869638.0,2869638.0,
tt1139129,19907.0,19907.0,0.0,
tt2141777,0.0,0.0,0.0,
tt0118651,0.0,0.0,0.0,
tt0266013,0.0,0.0,0.0,
tt1092082,0.0,0.0,0.0,
tt0284442,0.0,0.0,0.0,
tt2059171,813104.0,826913.0,13809.0,
tt0071733,3228.0,3228.0,0.0,
tt0120654,0.0,10023282.0,10023282.0,
tt0914798,31370407.0,40416563.0,9046156.0,
tt0984204,0.0,0.0,0.0,
tt0133714,0.0,0.0,0.0,
tt5613848,303338.0,303338.0,0.0,
tt1730760,0.0,0.0,0.0,
tt0442424,0.0,0.0,0.0,
tt0109697,0.0,0.0,0.0,
tt4666866,0.0,0.0,0.0,
tt0164401,0.0,0.0,0.0,
tt5275886,0.0,0.0,0.0,
tt5723272,4783952.0,5104963.0,321011.0,
tt0090766,0.0,0.0,0.0,
tt4092774,0.0,66175.0,66175.0,
tt0077228,0.0,0.0,0.0,
tt1160018,0.0,0.0,0.0,
tt1575694,0.0,0.0,0.0,
tt7948540,9968774.0,14134723.0,4165949.0,
tt3135556,60011.0,290080.0,230069.0,
tt0120724,0.0,10319915.0,10319915.0,
tt0443435,115800.0,115800.0,0.0,
tt1294699,0.0,0.0,0.0,
tt0865907,0.0,0.0,0.0,
tt0069995,114156.0,114813.0,0.0,
tt9648994,56232.0,56232.0,0.0,
tt1817676,2099834.0,4709246.0,2609412.0,
tt0068704,0.0,0.0,0.0,
tt0344604,8022471.0,8852763.0,830292.0,
tt0074085,0.0,0.0,0.0,
tt1341167,5844740.0,6149356.0,304616.0,
tt0099700,0.0,41483050.0,41482207.0,
tt0177789,19100000.0,90683916.0,71583916.0,
tt0122151,155000000.0,285444603.0,130444603.0,
tt1488032,0.0,0.0,0.0,
tt1666187,0.0,0.0,0.0,
tt0075165,0.0,8148.0,8144.0,
tt1663673,0.0,0.0,0.0,
tt1870529,67674.0,5378228.0,5310554.0,
tt0030341,40010.0,41493.0,0.0,
tt0114296,0.0,12096881.0,12096881.0,
tt0878654,0.0,0.0,0.0,
tt1860355,21626.0,583844.0,562218.0,
tt0138541,0.0,0.0,0.0,
tt0097733,80600000.0,227853986.0,147253986.0,
tt2357748,0.0,0.0,0.0,
tt1407055,0.0,13304.0,13304.0,
tt0460892,0.0,52453.0,52453.0,
tt0383995,1052596.0,1052596.0,0.0,
tt9411900,135628.0,135628.0,0.0,
tt6858020,3773436.0,3773436.0,0.0,
tt0077912,0.0,0.0,0.0,
tt0104714,177000000.0,321731527.0,144731527.0,
tt0332658,4278222.0,5175215.0,896993.0,
tt1674711,786909.0,786909.0,0.0,
tt1455106,67387.0,67387.0,0.0,
tt1175285,0.0,0.0,0.0,
tt8770976,87243.0,87243.0,0.0,
tt2404027,0.0,10017.0,10017.0,
tt1212450,18004080.0,55404207.0,37400127.0,
tt0093409,55000000.0,120207127.0,65207127.0,
tt0071222,0.0,2686.0,0.0,
tt0115033,0.0,536825.0,536825.0,
tt0454440,0.0,0.0,0.0,
tt0294279,77735.0,77735.0,0.0,
tt0378475,155138312.0,155138312.0,0.0,
tt4103724,0.0,16376066.0,16376066.0,
tt2006869,0.0,0.0,0.0,
tt0806029,7406706.0,7406706.0,0.0,
tt0299547,0.0,0.0,0.0,
tt0325950,0.0,0.0,0.0,
tt0490798,0.0,0.0,0.0,
tt3877344,0.0,0.0,0.0,
tt7543538,1861881.0,1861881.0,0.0,
tt0115909,0.0,0.0,0.0,
tt0119527,0.0,572433.0,572433.0,
tt0125971,0.0,7302522.0,7302522.0,
tt3119416,3140.0,13573.0,10433.0,
tt0104559,0.0,0.0,0.0,
tt0119361,0.0,2804473.0,2804473.0,
tt1054580,14638595.0,14682943.0,44348.0,
tt0498329,0.0,41711.0,41711.0,
tt0071786,0.0,0.0,0.0,
tt0116897,0.0,0.0,0.0,
tt2244889,0.0,0.0,0.0,
tt0111731,0.0,0.0,0.0,
tt0875705,0.0,12767.0,12767.0,
tt0210199,0.0,0.0,0.0,
tt0238321,0.0,47027.0,47027.0,
tt0473797,0.0,0.0,0.0,
tt0404318,37071.0,37071.0,0.0,
tt0104647,0.0,21142815.0,21142815.0,
tt0106408,4421.0,739055.0,734634.0,
tt0230186,0.0,0.0,0.0,
tt1351734,3079.0,3079.0,0.0,
tt5358570,5664716.0,5715555.0,50839.0,
tt1502407,100597820.0,259939869.0,159342015.0,
tt0139809,6647427.0,18564088.0,11916661.0,
tt0106303,0.0,0.0,0.0,
tt1954470,4384642.0,4384642.0,0.0,
tt2053339,91884352.0,91884352.0,0.0,
tt0141121,0.0,0.0,0.0,
tt0191043,960336.0,2777552.0,1817216.0,
tt0118201,312189.0,364139.0,51950.0,
tt0465375,0.0,0.0,0.0,
tt1235404,0.0,0.0,0.0,
tt0799911,1066502.0,1066502.0,0.0,
tt0119279,0.0,0.0,0.0,
tt3646722,0.0,0.0,0.0,
tt0117965,0.0,3622979.0,3622979.0,
tt0419641,489046.0,489046.0,0.0,
tt0114732,0.0,0.0,0.0,
tt1143153,0.0,0.0,0.0,
tt0121490,0.0,0.0,0.0,
tt1230538,0.0,0.0,0.0,
tt0139362,0.0,1960216.0,1960216.0,
tt0091216,0.0,1250000.0,1250000.0,
tt0077155,0.0,0.0,0.0,
tt0084787,735449.0,20603037.0,19857465.0,
tt1194624,329945.0,329945.0,0.0,
tt0879801,0.0,0.0,0.0,
tt1167638,21695883.0,21695883.0,0.0,
tt1372681,1446933.0,1446933.0,0.0,
tt1502422,0.0,0.0,0.0,
tt3013588,4519865.0,4519865.0,0.0,
tt7459320,0.0,0.0,0.0,
tt9764556,5589910.0,5589910.0,0.0,
tt0228182,0.0,0.0,0.0,
tt0289944,0.0,0.0,0.0,
tt5328352,3805627.0,3805627.0,0.0,
tt0118652,0.0,0.0,0.0,
tt0212826,173397.0,706876.0,533479.0,
tt0105071,0.0,0.0,0.0,
tt0075396,0.0,0.0,0.0,
tt8269490,219982.0,219982.0,0.0,
tt0091851,0.0,0.0,0.0,
tt0092157,0.0,0.0,0.0,
tt0084961,0.0,0.0,0.0,
tt0071918,0.0,0.0,0.0,
tt0089231,0.0,0.0,0.0,
tt0119305,0.0,77910.0,77910.0,
tt0104469,0.0,0.0,0.0,
tt4024368,25948636.0,25948636.0,0.0,
tt1230207,690700.0,690700.0,0.0,
tt0095741,0.0,0.0,0.0,
tt0084633,0.0,10413170.0,10413170.0,
tt1160368,5045632.0,17280326.0,12234694.0,
tt1194236,24690.0,24690.0,0.0,
tt0874424,0.0,0.0,0.0,
tt0097350,0.0,3102.0,3102.0,
tt0241934,0.0,0.0,0.0,
tt0196221,0.0,0.0,0.0,
tt1894476,865549.0,925762.0,60213.0,
tt0893406,0.0,0.0,0.0,
tt0107322,0.0,1214231.0,1214231.0,
tt1285246,4979686.0,5511371.0,531685.0,
tt0431213,5790691.0,6442854.0,652163.0,
tt1825735,0.0,0.0,0.0,
tt0339357,66543.0,66543.0,0.0,
tt0075807,0.0,0.0,0.0,
tt0487339,12627.0,12627.0,0.0,
tt0314197,374207.0,383106.0,8899.0,
tt0783234,7412.0,7412.0,0.0,
tt1662293,1667495.0,1675381.0,7886.0,
tt0077714,0.0,1944682.0,1944682.0,
tt0090335,0.0,0.0,0.0,
tt0303661,3016461.0,3016461.0,0.0,
tt0815236,17768868.0,49779728.0,32010860.0,
tt1549572,617589.0,1938783.0,1321194.0,
tt0086130,0.0,0.0,0.0,
tt1207926,0.0,0.0,0.0,
tt0101482,0.0,0.0,0.0,
tt0095654,0.0,11444204.0,11444204.0,
tt0100200,0.0,7698010.0,7698010.0,
tt0107594,0.0,1039824.0,1039824.0,
tt1259998,0.0,0.0,0.0,
tt0465160,607994.0,607994.0,0.0,
tt0442286,8005634.0,8043781.0,38147.0,
tt3502318,0.0,0.0,0.0,
tt0090293,0.0,1918117.0,1918117.0,
tt1787725,0.0,61794.0,61794.0,
tt1647356,0.0,0.0,0.0,
tt4838440,0.0,0.0,0.0,
tt0452780,27765.0,27765.0,0.0,
tt0866436,2367.0,2367.0,0.0,
tt4621872,8939296.0,9046658.0,107362.0,
tt1534023,0.0,0.0,0.0,
tt0104006,0.0,21591728.0,21591728.0,
tt0078067,0.0,0.0,0.0,
tt0114222,0.0,0.0,0.0,
tt1790869,106919.0,106919.0,0.0,
tt1296881,0.0,0.0,0.0,
tt0876233,8298.0,8298.0,0.0,
tt0906108,658361.0,55862886.0,55204525.0,
tt0249378,0.0,0.0,0.0,
tt0424855,0.0,0.0,0.0,
tt5584756,17545.0,17545.0,0.0,
tt0085934,0.0,0.0,0.0,
tt0292886,1561273.0,1562139.0,866.0,
tt0212380,192517.0,830286.0,637769.0,
tt1905041,550001118.0,788683342.0,238679850.0,
tt1535110,0.0,35100.0,35100.0,
tt1725073,47371.0,47371.0,0.0,
tt0106953,0.0,0.0,0.0,
tt7066382,47427990.0,47427990.0,0.0,
tt0088961,0.0,0.0,0.0,
tt0082332,0.0,0.0,0.0,
tt0418758,6700780.0,6700780.0,0.0,
tt1198101,10221228.0,11906497.0,1685269.0,
tt1235838,0.0,0.0,0.0,
tt0116565,0.0,165845.0,165845.0,
tt0079757,0.0,0.0,0.0,
tt0354490,19328.0,19328.0,0.0,
tt2343601,0.0,0.0,0.0,
tt0486569,0.0,0.0,0.0,
tt0159730,0.0,0.0,0.0,
tt2653264,4968780.0,4968780.0,0.0,
tt0276970,0.0,0.0,0.0,
tt3150966,8156.0,8156.0,0.0,
tt0097737,0.0,15704614.0,15704614.0,
tt0264689,0.0,5216.0,5216.0,
tt0122943,0.0,0.0,0.0,
tt3571468,0.0,0.0,0.0,
tt0087844,0.0,0.0,0.0,
tt0095513,6384.0,6384.0,0.0,
tt0089886,0.0,12952019.0,12952019.0,
tt9680064,2811644.0,2811644.0,0.0,
tt4467176,470508.0,470508.0,0.0,
tt0103900,0.0,0.0,0.0,
tt0285487,0.0,21679.0,21679.0,
tt0082250,0.0,16100000.0,16100000.0,
tt0194748,0.0,0.0,0.0,
tt0253798,876282.0,14782676.0,13906394.0,
tt0083146,0.0,0.0,0.0,
tt1341718,0.0,0.0,0.0,
tt0250347,74926.0,74926.0,0.0,
tt0269138,0.0,0.0,0.0,
tt0071150,0.0,0.0,0.0,
tt0481393,0.0,0.0,0.0,
tt1756595,343324.0,343324.0,0.0,
tt1343097,39086139.0,44276335.0,5190196.0,
tt0086909,0.0,0.0,0.0,
tt0180802,0.0,0.0,0.0,
tt1190913,317445.0,317445.0,0.0,
tt0097722,0.0,31906454.0,31906454.0,
tt3387520,35598430.0,104545505.0,68947075.0,
tt0118644,0.0,0.0,0.0,
tt0120472,0.0,142193.0,142193.0,
tt6448740,257931.0,257931.0,0.0,
tt0978797,6669291.0,6669291.0,0.0,
tt0388487,559623.0,559623.0,0.0,
tt0482629,0.0,3438735.0,3438735.0,
tt0138987,0.0,541636.0,541636.0,
tt0128473,0.0,0.0,0.0,
tt6249434,134632.0,134632.0,0.0,
tt0359078,529546.0,529546.0,0.0,
tt0230591,0.0,156818.0,156818.0,
tt0279286,179146.0,4544601.0,4365455.0,
tt0462059,0.0,0.0,0.0,
tt1268799,1131744.0,36192775.0,35061031.0,
tt0109733,0.0,0.0,0.0,
tt0457297,966458.0,966458.0,0.0,
tt0095119,0.0,12638294.0,12638294.0,
tt0088019,0.0,0.0,0.0,
tt0217979,0.0,0.0,0.0,
tt0077247,0.0,0.0,0.0,
tt0433349,0.0,0.0,0.0,
tt5396646,0.0,0.0,0.0,
tt0399650,0.0,0.0,0.0,
tt0088463,0.0,0.0,0.0,
tt1512897,1484128.0,1484128.0,0.0,
tt5860852,0.0,0.0,0.0,
tt0260198,0.0,0.0,0.0,
tt1082601,9391718.0,32482728.0,23091010.0,
tt0129136,0.0,11710.0,11710.0,
tt2015381,439631547.0,773350376.0,333718600.0,
tt1954374,0.0,0.0,0.0,
tt0135060,0.0,0.0,0.0,
tt0090314,0.0,0.0,0.0,
tt1183276,0.0,0.0,0.0,
tt1758595,21430912.0,21766271.0,335359.0,
tt2056757,0.0,0.0,0.0,
tt1069264,773713.0,773713.0,0.0,
tt1094241,3672134.0,4173494.0,501360.0,
tt0106651,0.0,0.0,0.0,
tt0464793,0.0,0.0,0.0,
tt0073076,0.0,38384.0,36923.0,
tt0461694,9315125.0,9315125.0,0.0,
tt0285963,0.0,0.0,0.0,
tt0100491,0.0,295444.0,295444.0,
tt2049636,0.0,0.0,0.0,
tt1794796,7243674.0,7243674.0,0.0,
tt0020980,0.0,0.0,0.0,
tt2821832,0.0,0.0,0.0,
tt0997184,63193.0,63193.0,0.0,
tt1794943,0.0,6883.0,6883.0,
tt1198138,5568703.0,73830347.0,68261644.0,
tt1235537,772508.0,772508.0,0.0,
tt1754414,9724.0,9724.0,0.0,
tt0348874,0.0,0.0,0.0,
tt0091730,0.0,0.0,0.0,
tt0093999,0.0,0.0,0.0,
tt0071970,2942.0,2942.0,0.0,
tt0084088,0.0,4484991.0,4484991.0,
tt0219374,489075.0,489075.0,0.0,
tt1753673,131577.0,131577.0,0.0,
tt2461594,0.0,0.0,0.0,
tt0104489,0.0,0.0,0.0,
tt0935030,130016.0,130016.0,0.0,
tt1395135,0.0,0.0,0.0,
tt6559390,3534500.0,3562793.0,28293.0,
tt0107796,0.0,0.0,0.0,
tt0278675,0.0,0.0,0.0,
tt4712516,0.0,0.0,0.0,
tt0412535,33026616.0,33026616.0,0.0,
tt1193473,0.0,0.0,0.0,
tt0078344,0.0,0.0,0.0,
tt1528312,1022411.0,1022411.0,0.0,
tt1787693,0.0,0.0,0.0,
tt0079437,0.0,1537125.0,1537125.0,
tt2302966,1750881.0,3200113.0,1449232.0,
tt5691024,21299834.0,39156854.0,17857020.0,
tt0234393,114819.0,114819.0,0.0,
tt0425027,0.0,0.0,0.0,
tt3605418,5530767.0,5567103.0,36336.0,
tt0091069,0.0,0.0,0.0,
tt3801314,674359.0,674359.0,0.0,
tt0073817,0.0,7876.0,7876.0,
tt2404015,0.0,0.0,0.0,
tt0413358,0.0,0.0,0.0,
tt1032941,34324.0,34324.0,0.0,
tt0086192,0.0,13168027.0,13168027.0,
tt0074143,0.0,0.0,0.0,
tt3882082,38109836.0,73929392.0,35819556.0,
tt0085204,0.0,328.0,0.0,
tt0079817,5695.0,85187855.0,85182160.0,
tt1473121,3934438.0,3934438.0,0.0,
tt0254455,6045901.0,7640680.0,1594779.0,
tt0120115,0.0,0.0,0.0,
tt0421696,0.0,0.0,0.0,
tt1726861,3088707.0,3102666.0,13959.0,
tt0086050,0.0,0.0,0.0,
tt1571409,17729.0,17729.0,0.0,
tt0113843,0.0,0.0,0.0,
tt0243613,0.0,0.0,0.0,
tt0095956,135300000.0,189015611.0,53715611.0,
tt0095036,0.0,156188.0,156188.0,
tt0075148,15440.0,117253184.0,117235147.0,
tt3862750,3245738.0,60273173.0,57027435.0,
tt0083906,0.0,123572.0,123572.0,
tt0089880,149985000.0,300400432.0,150415432.0,
tt0307466,0.0,0.0,0.0,
tt0471042,74884053.0,152930623.0,78046570.0,
tt0083944,78000000.0,125212904.0,47212904.0,
tt0092306,0.0,0.0,0.0,
tt0811124,0.0,0.0,0.0,
tt0494640,17555820.0,17696020.0,140200.0,
tt0285742,13737512.0,45011434.0,31273922.0,
tt1109594,0.0,0.0,0.0,
tt5473902,0.0,0.0,0.0,
tt0146496,0.0,0.0,0.0,
tt0281656,0.0,0.0,0.0,
tt0890888,7216693.0,7216693.0,0.0,
tt0411195,3113555.0,3942254.0,828699.0,
tt1651065,0.0,0.0,0.0,
tt0102388,0.0,2853801.0,2853801.0,
tt1690455,170922.0,337150.0,166228.0,
tt2181931,8437064.0,10299150.0,1862086.0,
tt1274645,126716.0,126716.0,0.0,
tt0320244,39708.0,782606.0,742898.0,
tt0092272,0.0,15448384.0,15448384.0,
tt0329111,2701263.0,3184020.0,482757.0,
tt0206168,0.0,0.0,0.0,
tt1784589,536945.0,536945.0,0.0,
tt0350193,6068137.0,6098633.0,30496.0,
tt1449854,0.0,0.0,0.0,
tt1043754,0.0,0.0,0.0,
tt0099724,0.0,0.0,0.0,
tt0457430,46215652.0,83863565.0,37646380.0,
tt0368226,4439840.0,5174262.0,549602.0,
tt0076155,0.0,0.0,0.0,
tt0072305,0.0,0.0,0.0,
tt0078089,0.0,0.0,0.0,
tt0341384,2442863.0,2442863.0,0.0,
tt0351887,3804916.0,3804916.0,0.0,
tt1244666,12640.0,12640.0,0.0,
tt0150918,0.0,0.0,0.0,
tt0069483,0.0,0.0,0.0,
tt1729630,737228.0,737228.0,0.0,
tt3917118,0.0,0.0,0.0,
tt6939372,1752391.0,1752391.0,0.0,
tt0109329,0.0,0.0,0.0,
tt0082084,0.0,0.0,0.0,
tt6054290,24864375.0,24864375.0,0.0,
tt0221563,86722.0,86722.0,0.0,
tt4076756,0.0,0.0,0.0,
tt2511428,7761.0,24732.0,16971.0,
tt3908142,29682.0,258576.0,228894.0,
tt6107516,0.0,3696.0,3696.0,
tt5971724,1927.0,209752.0,207825.0,
tt0082956,0.0,237000.0,237000.0,
tt0135013,0.0,0.0,0.0,
tt0067981,0.0,0.0,0.0,
tt4685270,0.0,11548.0,11548.0,
tt1584729,171231.0,171231.0,0.0,
tt0120263,0.0,80334.0,80334.0,
tt1157694,0.0,62645.0,62645.0,
tt0104783,0.0,39437.0,39437.0,
tt0089902,1059334.0,1059334.0,0.0,
tt2582320,0.0,0.0,0.0,
tt0381940,0.0,0.0,0.0,
tt5347158,0.0,29500.0,29500.0,
tt2836202,0.0,0.0,0.0,
tt0097366,4300000.0,39450960.0,35150960.0,
tt0084117,0.0,8693512.0,8693512.0,
tt0832347,24975.0,25484.0,509.0,
tt0490527,0.0,0.0,0.0,
tt0108346,0.0,0.0,0.0,
tt0457530,0.0,2025032.0,2025032.0,
tt1683921,621555.0,624913.0,3358.0,
tt5684384,0.0,0.0,0.0,
tt3672840,122532816.0,122606884.0,74068.0,
tt4860100,0.0,0.0,0.0,
tt1034427,331917.0,460139.0,128222.0,
tt0942384,0.0,142666.0,142666.0,
tt1182350,32767014.0,36015260.0,3248246.0,
tt2597216,1374020.0,1374020.0,0.0,
tt5437194,1563249.0,1563249.0,0.0,
tt1866919,0.0,0.0,0.0,
tt0422091,7066453.0,7312209.0,245756.0,
tt0099385,0.0,16853487.0,16853487.0,
tt0105699,0.0,57138719.0,57138719.0,
tt0088134,0.0,0.0,0.0,
tt0095385,0.0,0.0,0.0,
tt0070727,0.0,0.0,0.0,
tt0119522,0.0,0.0,0.0,
tt3796384,5746.0,5746.0,0.0,
tt0407887,159081058.0,291481358.0,132399394.0,
tt0368089,0.0,192186.0,192186.0,
tt4614560,0.0,0.0,0.0,
tt0132888,0.0,0.0,0.0,
tt0344258,0.0,0.0,0.0,
tt0175527,0.0,0.0,0.0,
tt0089808,0.0,0.0,0.0,
tt1578135,0.0,0.0,0.0,
tt0254571,0.0,0.0,0.0,
tt0396171,132816631.0,135039924.0,2223293.0,
tt1356753,23.0,23.0,0.0,
tt0285823,42409610.0,98769390.0,56359780.0,
tt0110936,0.0,0.0,0.0,
tt0099351,0.0,0.0,0.0,
tt0390538,46507.0,638521.0,592014.0,
tt0397636,0.0,0.0,0.0,
tt0092684,0.0,0.0,0.0,
tt0492890,0.0,0.0,0.0,
tt1430505,0.0,0.0,0.0,
tt0065452,0.0,0.0,0.0,
tt0088210,0.0,0.0,0.0,
tt0445853,0.0,0.0,0.0,
tt1619277,0.0,0.0,0.0,
tt1623008,104562.0,126182.0,21620.0,
tt2119474,0.0,0.0,0.0,
tt0073349,0.0,0.0,0.0,
tt0256009,5826816.0,6582065.0,755249.0,
tt0069336,0.0,0.0,0.0,
tt0082472,0.0,0.0,0.0,
tt1192384,0.0,0.0,0.0,
tt1692227,0.0,0.0,0.0,
tt0098639,0.0,0.0,0.0,
tt0075382,0.0,0.0,0.0,
tt0088715,0.0,0.0,0.0,
tt0275083,945922.0,945922.0,0.0,
tt0307901,10847460.0,23932055.0,13084595.0,
tt0461970,24797.0,24797.0,0.0,
tt0385990,0.0,0.0,0.0,
tt0310793,36435957.0,58011975.0,21576018.0,
tt1148200,716397.0,855185.0,138788.0,
tt0081696,0.0,46918287.0,46918287.0,
tt0125201,0.0,0.0,0.0,
tt0781511,0.0,0.0,0.0,
tt1385826,65373734.0,127869379.0,62495645.0,
tt0166485,74733517.0,113996937.0,39263420.0,
tt1436559,513897.0,515823.0,1926.0,
tt1863347,19705392.0,19705392.0,0.0,
tt5786040,0.0,0.0,0.0,
tt5038358,77822.0,78132.0,310.0,
tt0137386,0.0,2070399.0,2070399.0,
tt0155841,0.0,0.0,0.0,
tt0445946,5549200.0,5549200.0,0.0,
tt1673698,0.0,0.0,0.0,
tt1318022,154835.0,157796.0,2961.0,
tt4075488,0.0,0.0,0.0,
tt3553442,1888805.0,24972139.0,23083334.0,
tt1381112,1737658.0,1737658.0,0.0,
tt1157689,0.0,0.0,0.0,
tt0954937,1448428.0,1448428.0,0.0,
tt4250606,1416050.0,1416050.0,0.0,
tt5027116,109292.0,109292.0,0.0,
tt0073636,0.0,0.0,0.0,
tt0081385,0.0,0.0,0.0,
tt10986734,0.0,0.0,0.0,
tt0404203,9358639.0,14821658.0,5463019.0,
tt0079488,0.0,0.0,0.0,
tt0443354,14016.0,14016.0,0.0,
tt0418773,720537.0,3399228.0,2678691.0,
tt0300482,0.0,0.0,0.0,
tt0758799,655467.0,655467.0,0.0,
tt2386404,0.0,0.0,0.0,
tt1806911,1215.0,22369.0,21154.0,
tt0243889,0.0,49388.0,49388.0,
tt0073219,0.0,0.0,0.0,
tt0760160,0.0,85802.0,85802.0,
tt0072825,0.0,0.0,0.0,
tt0096828,0.0,0.0,0.0,
tt0119280,0.0,9229808.0,9229808.0,
tt0082935,0.0,0.0,0.0,
tt0860578,0.0,0.0,0.0,
tt1282152,0.0,0.0,0.0,
tt1016024,0.0,0.0,0.0,
tt6495094,10786393.0,12165890.0,1379497.0,
tt4060962,0.0,0.0,0.0,
tt1119194,2014665.0,2014665.0,0.0,
tt0120894,29188.0,54836.0,25648.0,
tt0081012,0.0,0.0,0.0,
tt3175936,26249553.0,26249553.0,0.0,
tt0283952,0.0,0.0,0.0,
tt0078024,0.0,0.0,0.0,
tt0091989,0.0,0.0,0.0,
tt0100122,0.0,0.0,0.0,
tt1231277,1079949.0,1079949.0,0.0,
tt0079619,0.0,0.0,0.0,
tt0097527,0.0,1738897.0,1738897.0,
tt1880216,0.0,0.0,0.0,
tt0081235,0.0,1047454.0,1047454.0,
tt1943873,35947.0,65220.0,29273.0,
tt0806027,5617118.0,5874530.0,257412.0,
tt1147687,220925.0,220925.0,0.0,
tt0092822,0.0,1190416.0,1190416.0,
tt4526922,0.0,51035.0,51035.0,
tt0086503,0.0,0.0,0.0,
tt0194426,0.0,0.0,0.0,
tt0074843,0.0,0.0,0.0,
tt0144588,0.0,0.0,0.0,
tt0073181,0.0,0.0,0.0,
tt0169396,0.0,0.0,0.0,
tt0162024,0.0,14725.0,14725.0,
tt1604560,0.0,50400.0,50400.0,
tt1152398,15336712.0,43202283.0,27865571.0,
tt4442604,0.0,61406.0,61406.0,
tt4697114,0.0,0.0,0.0,
tt0216930,0.0,0.0,0.0,
tt0447692,0.0,0.0,0.0,
tt0114100,0.0,0.0,0.0,
tt2205517,0.0,0.0,0.0,
tt0974613,1993477.0,2143005.0,149528.0,
tt0084518,0.0,0.0,0.0,
tt0106579,0.0,26351.0,26351.0,
tt5156532,0.0,0.0,0.0,
tt0236598,0.0,0.0,0.0,
tt0314693,1481789.0,1481789.0,0.0,
tt7542576,0.0,100335.0,100335.0,
tt3455224,0.0,0.0,0.0,
tt0087712,0.0,0.0,0.0,
tt0241051,0.0,0.0,0.0,
tt0083962,0.0,0.0,0.0,
tt3717316,0.0,19462.0,19462.0,
tt5432114,0.0,0.0,0.0,
tt4824316,0.0,3948.0,3948.0,
tt0073694,0.0,0.0,0.0,
tt2010976,0.0,0.0,0.0,
tt1245665,427037.0,427037.0,0.0,
tt0245238,89664.0,396897.0,307233.0,
tt1964773,0.0,3576.0,3576.0,
tt7142712,0.0,0.0,0.0,
tt1438251,0.0,0.0,0.0,
tt0762082,0.0,0.0,0.0,
tt2575290,0.0,0.0,0.0,
tt0443543,48023746.0,87892388.0,39868642.0,
tt1407061,44061.0,21584424.0,21540363.0,
tt0114704,0.0,0.0,0.0,
tt0859760,2863835.0,6875089.0,4011254.0,
tt1117386,0.0,0.0,0.0,
tt4329394,0.0,68485.0,68485.0,
tt4875456,0.0,3016.0,3016.0,
tt0096465,0.0,323947.0,323947.0,
tt2118727,17982.0,17982.0,0.0,
tt0461804,48509.0,119732.0,71223.0,
tt0084345,0.0,0.0,0.0,
tt0315850,401004.0,410474.0,9470.0,
tt0087835,0.0,21538850.0,21538850.0,
tt0199120,0.0,0.0,0.0,
tt0067128,60404.0,60404.0,0.0,
tt0104693,0.0,0.0,0.0,
tt0094866,0.0,0.0,0.0,
tt0167190,39755027.0,99378985.0,59623958.0,
tt0145505,0.0,0.0,0.0,
tt6887624,0.0,0.0,0.0,
tt1045778,19020621.0,62357900.0,43337279.0,
tt0083806,0.0,19282134.0,19282134.0,
tt4057142,69460.0,69460.0,0.0,
tt5492608,0.0,0.0,0.0,
tt0117522,0.0,0.0,0.0,
tt1667905,11742.0,88758.0,77016.0,
tt1728179,0.0,0.0,0.0,
tt0212346,105935053.0,212742720.0,106807667.0,
tt2404163,0.0,0.0,0.0,
tt0455590,31011507.0,48618191.0,17606684.0,
tt0079966,0.0,2410776.0,2410776.0,
tt7390044,151024.0,151024.0,0.0,
tt1097643,812872.0,812872.0,0.0,
tt1621426,0.0,55282.0,55282.0,
tt0320661,170724214.0,218237071.0,47398413.0,
tt1228933,0.0,0.0,0.0,
tt0079834,0.0,0.0,0.0,
tt1220214,16738.0,20435.0,3697.0,
tt0084538,0.0,0.0,0.0,
tt0111252,0.0,1359736.0,1359736.0,
tt2396639,148.0,148.0,0.0,
tt3824950,70065569.0,70065569.0,0.0,
tt1368447,0.0,0.0,0.0,
tt0073113,0.0,0.0,0.0,
tt5447816,0.0,8109.0,8109.0,
tt1371111,103408152.0,130516424.0,27108272.0,
tt1060244,291074.0,291074.0,0.0,
tt0101615,0.0,1193062.0,1193062.0,
tt0103594,0.0,7191399.0,7191399.0,
tt0473444,72002204.0,78568977.0,6566773.0,
tt0406941,19806585.0,19806585.0,0.0,
tt1174047,1350873.0,1350873.0,0.0,
tt0448621,33284089.0,33284089.0,0.0,
tt0152174,0.0,0.0,0.0,
tt0893401,2629.0,2629.0,0.0,
tt0110665,0.0,0.0,0.0,
