,movie_id,imdb_id,original_title,revenue_usd_adj,budget_usd_adj,ratio_adj
330,617922,tt6073576,理想之路,124936.07643355224,19812808.88226931,0.0063058235294117
332,641823,tt9877340,നാൽപ്പത്തിയൊന്ന്,48197.17871992552,802955.1071161751,0.060024748946459
333,723148,tt0382366,Villiljós,48003.02142857143,699000.9316770185,0.0686737588652482
334,643313,tt4351682,¡Yallah! ¡Yallah!,2244.5797976501303,262663.59334203653,0.0085454545454545
335,689693,tt2273517,Sannhetsjegeren,4920.394081207437,1276953.4401525145,0.0038532290422583
338,156289,tt1111931,Onde Andará Dulce Veiga?,23297.895059520764,2038905.6353139528,0.0114266666666666
341,54448,tt1135923,"La différence, c'est que c'est pas pareil",56205.98761518991,5266308.56169332,0.0106727486543472
343,226163,tt2229221,Il mundial dimenticato,3819.858183774268,2021636.525013448,0.0018894881134722
344,69730,tt1329241,Il solitario,11960.220456751647,349441.24048434064,0.0342266998599657
346,123150,tt0795458,Saint of 9/11,10360.509598214285,580664.6825396825,0.0178425
347,136078,tt0410381,La noche del hermano,104333.83015873014,3872801.166666666,0.0269401463356123
356,78298,tt1821385,Curry Munchers,40209.99217565651,787745.5701990317,0.0510443900884102
361,50492,tt0248953,Large,47518.84347826087,3420993.183850931,0.0138903648515224
362,219582,tt2211258,Jimmy in Pienk,32804.76660928841,690746.8037663603,0.0474917385508226
364,69897,tt0202416,Johan Padan a la descoverta de le Americhe,286322.00436353526,9147380.19872151,0.0313009843412383
365,76959,tt1820369,Üks mu sõber,24187.664677979363,387844.4087730451,0.062364350576814
369,174713,tt0073053,"Give 'em Hell, Harry!",59836524.163568765,1251127.3234200743,47.826086956521735
370,88021,tt0808241,East of Havana,16766.692708333332,725830.8531746032,0.0231
372,21549,tt0819800,ラフ,4911463.665897817,14516.617063492062,338.3339
373,111542,tt0930868,Miloš Branković,31925.184437745876,699344.6329126859,0.0456501457725947
374,99714,tt0436978,Yang Ban Xi - The 8 Model Works,31833.911008704552,1063178.3026113668,0.0299422128259337
375,123479,tt2197242,Polski film,14724.908142198836,1862741.6692073836,0.0079049652378606
376,109530,tt0805513,Hao qi hai si mao,11484.09575892857,2200939.7994047618,0.0052178145726813
377,182584,tt2232428,Sadda Haq,499408.0685491313,34363.78760887202,14.53297506763179
378,75717,tt1663336,Emir,89985.74879847377,2016750.1658289607,0.0446191850250753
379,168261,tt1139618,Pyhän kirjan varjo,15009.468752110037,815691.3718879917,0.0184009164120116
380,165944,tt1817239,Querida Bamako,13589.539697697524,4033388.9322954337,0.003369260918253
381,224275,tt1280725,Wedding Palace,34148.966826495875,1256261.8852406235,0.027183
383,79734,tt0929784,Orquestra dos Meninos,237249.77826597865,2718540.8470852706,0.087271
385,46734,tt1105740,Eva,46822.16946564185,5245500.247642807,0.0089261590420632
386,88247,tt0357773,Egy hét Pesten és Budán,18303.66163043478,1272413.0434782607,0.014385
387,79784,tt0476546,Giborim Ktanim,4267.885416666667,1161329.365079365,0.003675
388,41809,tt0352951,Under the Radar,139332.59621492852,3493715.0801482266,0.039880927041428
390,39098,tt1784443,Ganglamedo,26742.51195436508,1451661.7063492064,0.0184219999999999
391,92786,tt0442353,Morir en San Hilario,278354.9146697388,20102.23668714797,13.84696235557212
393,157228,tt1682226,Brando Unauthorized,4063.1529659152034,1951562.4235903956,0.002082
394,180204,tt2327371,La venta del paraíso,5514.989676206338,3223065.492773344,0.0017111007171811
395,226916,tt0310567,A hídember,475701.83663146186,11387354.08560311,0.0417745714285714
398,62106,tt1230130,Earth Days,36487.57995124384,1636948.4051702034,0.02229
400,121691,tt2325719,Hellbound?,29173.214391491067,443074.16855405626,0.0658427334789025
402,180358,tt2098703,Hero Hitler In Love,59931.18098684531,2284524.993887232,0.0262335413914073
410,191385,tt0924004,幽閉者　テロリスト,13050.36186590271,141146.02926565768,0.09246
411,85397,tt0773309,Someone Else,14181.283209325396,13657802.384722222,0.0010383283349588
413,18507,tt1042570,Tu£sday,5534.949164665611,416335.0158381444,0.0132944598799189
414,33120,tt1188995,Väärät Juuret,72220.7995124384,2494982.194213585,0.0289464188080918
415,77483,tt1854522,Dunderland,39670.06502783173,2019725.352731343,0.0196413165652372
416,39367,tt0970922,Boxing Day,2801.748680923305,214091.70865044225,0.013086675325189
417,82697,tt0945321,The Bird Can't Fly,1274.9956572829915,4010663.311704899,0.0003179014437741
418,52406,tt1637620,Fresh,34259.96599654138,562018.9524417699,0.0609587378640776
419,22193,tt1305854,家有囍事 2009,13517776.696910089,703238.4913558034,19.222179762726853
420,47034,tt0144134,The Cherry Orchard,237637.26530612248,8783163.26530612,0.027056
421,70451,tt1069245,Darum,75314.45562765033,4191174.423951361,0.0179697736265161
422,148178,tt1885344,A Novela das 8,31926.486689547637,2549326.201904231,0.0125234999999999
428,150514,tt2414702,La tête la première,10471.357374321628,411206.3163671524,0.0254649721016739
429,52511,tt0466562,Nafaka,13062.05203373016,1831706.7410714284,0.0071310825804406
430,56622,tt0447649,Import-eksport,322140.7779569892,4105023.583486943,0.0784747691226056
431,51123,tt1351669,Talentime,11279.938635293678,451505.8373613875,0.0249829297915923
433,141918,tt1499486,Little Alien,33804.34869043568,833375.8895668344,0.0405631469708179
434,169319,tt0338537,Volverás,386708.03768760414,4076201.000833796,0.0948697175650813
441,33535,tt0430592,Wild Romance,282805.4753224206,7430185.277777777,0.0380616989684276
442,20693,tt0839976,Santos,199935.0865988862,11074519.848771269,0.0180536121953015
449,52845,tt1405373,Freetime Machos,8836.448068386102,642899.9129122794,0.0137446714347148
450,15703,tt0818897,All My Friends Are Leaving Brisbane,43433.45612562818,556853.5490397506,0.0779979874430641
451,58379,tt0288431,Arthur's Dyke,125696.23136645964,7147015.171428571,0.0175872344400431
452,76622,tt0416666,The Crop,178500.95889359448,4394496.015484382,0.0406192105453346
455,75230,tt1863160,Bambieffekten,43121.723311653375,891871.8338305051,0.0483496862171884
456,116841,tt1174933,Acorazado,3484.115915177752,1610531.2396815494,0.0021633333333333
458,160779,tt1700455,Cerro Bayo,56540.666536260935,845677.0502225047,0.0668584615384615
459,223666,tt2341308,It's a Lot,14083.951995432632,394250.1549212944,0.0357233898823559
461,135913,tt2141697,Disparos,28207.01976096936,1019730.4807616924,0.02766125
465,298659,tt2332573,Klauni,50308.263456346016,3671148.98200097,0.0137036834252706
466,375311,tt4148400,Birlesen Gönüller,6863780.610785854,78245802.18048798,0.0877207520341259
468,286253,tt3169538,Uma Dose Violenta de Qualquer Coisa,7395.613718411552,436779.64478423056,0.0169321391386381
469,315612,tt1215513,Princ od papira,27479.72043773089,960851.5942259646,0.0285993389643775
470,320432,tt3009068,Shongram,2711.0047267842656,1614125.7860443702,0.0016795498530681
473,309665,tt4706690,Мамы 3,318.9417325628548,2472416.531494999,0.0001289999999999
475,285172,tt3892654,Jakten på Berlusconi,148461.1954666802,2360538.447236584,0.0628929368384063
476,264387,tt2565982,Carga Sellada,15103.372163178166,740845.5933540631,0.0203866666666666
478,362139,tt4473938,Miracolul din Tekir,3664.716201791433,2065292.3028727896,0.0017744297970286
479,344196,tt3970806,The Incident,2964.6171160718427,1458818.813755975,0.002032203785773
480,392510,tt3122282,Uma Noite em Sampa,6791.047813315927,292106.98823025456,0.0232484948561478
482,362228,tt0093042,"Forever, Lulu",94767.66575704224,7728565.14084507,0.0122619999999999
485,263335,tt0881369,La Influencia,34275.90174687231,930084.5827666366,0.0368524566281003
486,395313,tt2105020,The Stagg Do,1389991.3377982224,21047.68193261692,66.04011511805474
488,326890,tt0253586,Revolution #9,16484.00842134519,488029.4608115619,0.0337766666666666
490,358717,tt5007908,Mom and Me,4711.777973731842,453833.36729011,0.0103821761759528
491,358722,tt1272022,Lištičky,6251.7787840792025,2006898.7447386691,0.0031151441000543
496,385340,tt3685570,Un caballo llamado elefante,11015.700667063877,1219360.2686588308,0.0090339999999999
497,267345,tt0295480,The Diaries of Vaslav Nijinsky,103078.32918287936,1062991.6094774874,0.0969700308674566
498,385397,tt3744264,Pali Road,312435.4622781835,6096801.343294153,0.0512458
499,387921,tt4913118,Aislados,10894.1344502715,308685.66389752633,0.035292
501,270060,tt1410210,Redención,2905.666778258796,1342109.3664012917,0.002165
502,283271,tt2338341,The Word,4582.843357357796,251252.37704812476,0.01824
503,365282,tt0102620,"Ой, вы, гуси...",7765.456461086637,13751776.798825257,0.0005646875
504,376105,tt4934506,Ramta Jogi,35.80753701211305,569815.2144149997,6.284061237093296e-05
505,391756,tt5074552,ਸਾਡੇ ਸੀ.ਐਮ. ਸਾਬ,21325.39173857429,1455146.7444491202,0.0146551485751682
507,270094,tt2016152,Balla con noi - Let's Dance,87835.92156095653,28.62291554599247,3068.727272727273
508,370720,tt5304086,Dictator,127708.47837771395,5396194.733091117,0.023666395431315
511,266218,tt1431169,เดอะ สเก๊าท์: บิดพิภพทะลุโลก,15583.748817220338,2728247.3419503397,0.005712
512,381525,tt5376720,WiNWiN,9178.124742195016,288761.58266217227,0.0317844384200258
513,365397,tt3130476,Sonata per a violoncel,10486.669373926765,527877.1801178819,0.0198657372754491
515,280909,tt3691930,Orphans & Kingdoms,31797.74901155717,321945.71864862123,0.0987674231079368
522,305641,tt3422314,Πρόμαχος,26248.41010661665,865345.7860232494,0.0303328571428571
523,253290,tt2421956,Butterfly Girl,21637.35327537848,222517.48783454983,0.0972388888888889
525,253361,tt1213899,Viaje redondo,130603.92850650469,2455422.607755305,0.05319
528,443408,tt5671298,阿修罗,8570035.143862974,134321862.02660617,0.0638022360214559
529,460571,tt5271794,That Good Night,92899.92993026876,4742805.341209126,0.0195875485597275
530,560357,tt5504514,"Animus Animalis (istorija apie žmones, žvėris ir daiktus)",5041.777130864532,146366.54288809153,0.0344462404548241
531,527716,tt4631048,The Texture of Falling,5838.951323539367,233091.86920316835,0.02505
533,563380,tt0949873,The Elephant and the Sea,484.1308803812059,62297.62293698334,0.0077712576749665
534,409516,tt1439226,Europolis,3810.248491213266,1774939.6370657077,0.0021466918714555
535,498378,tt8027180,Jill Bilcock: Dancing the Invisible,13272.251032428405,258763.4422178593,0.0512910591955032
536,549625,tt8393686,İçerdekiler,3391.4866969060995,204660.4884571119,0.0165712821388912
538,434625,tt5485466,Хармс,23199.16491922324,1431874.7613413834,0.0162019511381639
539,405633,tt4899056,Snow White's New Adventure,59590.13632935705,7316161.611952984,0.008145
541,442370,tt5641832,Kojot,16061.878732865534,1815398.231458061,0.0088475787045166
542,435938,tt5029208,Воевода,463128.4477806788,15910548.685337791,0.0291082637651252
543,409738,tt2346378,El ingeniero,31081.38505361638,318665.7752380289,0.0975359999999999
545,520232,tt8128618,Linhas de Sangue,91662.21210479994,681.7937174192674,134.44273504273505
546,533284,tt6264928,血十三,80620.65026064585,907474.4306411212,0.08884068524519
547,463677,tt5762180,Pushpaka Vimana,595.7687867167101,4390084.081817069,0.0001357078305593
550,477359,tt5870084,Mas que hermanos,4071.2856968015662,1910280.678851175,0.00213125
551,504181,tt5932800,Broken,755226.9798930336,68556.98057003587,11.016047871617028
552,427172,tt2838228,Aldabra: Byl jednou jeden ostrov,830766.9619900681,12347426.555901052,0.0672826
555,493838,tt2492344,Division 19,3199.720137075717,2387850.8485639687,0.0013399999999999
556,419599,tt0395804,Verborgen gebreken,60351.37916887241,3938525.892006352,0.0153233419872551
559,514612,tt7023236,Camino sinuoso,24345.28027892492,1864734.9536253468,0.013055625
560,438181,tt2910168,A Small Good Thing,1476.752216085766,740845.5933540631,0.0019933333333333
562,541768,tt5524630,Lazarat,2916.7397724294656,2289434.6722366293,0.001274
563,596755,tt9538710,아빠는 예쁘다,14311.256136151169,571322.6988699703,0.0250493393041404
565,607447,tt9351220,My Great  ഗ്രാൻഡ്ഫാദർ,18086.53391066937,823698.5299639751,0.0219577105612418
567,603665,tt6268222,Making Noise Quietly,7481.872508869304,716828.8641813053,0.0104374598774205
572,666349,tt11470272,India vs England,3648.214150209069,1666409.6701635392,0.0021892660703601
573,659407,tt0487152,După ea,51130.149101484494,1160643.7986515032,0.0440532652316672
574,630849,tt10460990,Todo por el ascenso,1008.4959731202352,1602604.2705656404,0.0006292857142857
575,695043,tt5980638,The Transcendents,2378.702525218333,104891.34114142576,0.0226777777777777
576,619189,tt7661028,The Manson Family Massacre,16921.21166250093,1144717.3361183146,0.014782
577,637890,tt10406288,Macabro,5740.757440633348,2447219.075695169,0.002345828985091
582,82025,tt0497976,Små mirakel och stora,82.74471726190475,3415896.451240079,2.4223426688436586e-05
584,182112,tt2087862,Low Definition Control — Malfunctions #0,7248.102841214729,156179.63763509216,0.0464087569350727
585,79427,tt0371307,A temetetlen halott,145342.1713605082,2168962.413975648,0.06701
586,10273,tt0308977,Thelma,9077.347971095052,3888374.729016119,0.0023344838406024
588,10291,tt0474988,Las vidas posibles,27005.984774945075,1128783.0156337812,0.0239248681109734
590,80779,tt0327660,DragonBlade: The Legend of Lang,41148.52176139272,14984895.033282127,0.002746
591,10335,tt0763839,El corazón de la Tierra,1144725.3494709225,22583364.68250523,0.0506888749999999
592,101588,tt1341166,FilmeFobia,27365.68496343288,952847.2047945108,0.0287199089483969
593,105516,tt1029427,Julgamento,100205.212016861,2004132.469543073,0.049999295725051
594,79546,tt2082513,Yaar Anmulle,18478.69406816959,1058610.7252188371,0.0174556082117434
597,192839,tt2925942,O Que Se Move,2340.4158922032816,1130635.6967165612,0.00207
598,115475,tt0365899,Las voces de la noche,147127.52970108693,5575077.749999999,0.0263902202442086
600,123355,tt1294728,わいせつステージ　何度もつっこんで,534.960752688172,82159.18248847924,0.0065112716130444
602,136305,tt0461472,Boy Called Twist,274.218819481207,567256.486421387,0.0004834123999377
605,97282,tt1630560,Lo más importante de la vida es no haber muerto,2172.8750642036903,1644070.5527479178,0.0013216434419872
606,61835,tt1236182,Cendres et sang,6543.701249667889,5942941.1849704245,0.0011010880044071
608,119276,tt1020979,Nesio,20000.30501200633,785136.3449650027,0.0254736710894435
610,71389,tt1264881,"Улыбка Бога, или Чисто одесская история",160353.13186532466,11553798.6001124,0.0138788235294117
612,77024,tt2014260,Jihne Mera Dil Luteya,3318.957161719399,883160.0591715976,0.0037580471707841
614,105730,tt1622961,A Million Colours,72249.4430045479,7806249.694361581,0.0092553333333333
615,103903,tt1772422,Outside Bet,27117.182809655304,9559973.257140866,0.0028365333333333
616,224282,tt1423636,Torn,22866.478835149832,565317.8483582806,0.0404488888888888
617,103922,tt2108541,Inn i mørket,6419.203376394853,339623.7859438836,0.018900924028494
619,56102,tt2180481,Největší z Čechů,25500.07796162453,1703539.418773159,0.0149688804853068
623,27089,tt1082881,"Two Fists, One Heart",193327.699021614,8017598.680693773,0.0241129179347855
626,228991,tt0338543,Wake,11470.80358695652,1143.5812228260868,10.030598052851182
629,127907,tt2300438,Fly With the Crane,11544.62370532331,1274663.1009521156,0.0090569999999999
631,62049,tt1148779,Cuckoo,4814.146297281432,3355273.416003228,0.0014348
637,123846,tt1156396,Prime Mover,10048.1349604031,4497171.984040049,0.0022343230359129
638,177545,tt2400262,Matrimonio,57001.62678090806,942196.4139304678,0.0604986666666666
639,147841,tt1540868,El Medico: The Cubaton Story,5812.4637403416455,2260023.5658597345,0.0025718597930329
640,46880,tt1668102,Punane elavhõbe,134686.04335583517,1452258.966320578,0.0927424422774085
641,28517,tt0814077,Devil Girl,4578.777189377935,1411460.292656577,0.003244
642,70239,tt0823654,UV,647247.7005623558,11365078.276470758,0.0569505712866368
643,46899,tt0486628,Middletown,37013.01852678571,2621647.330183532,0.0141182294432388
644,177692,tt2073093,Teslimiyet,14372.649204791427,671054.6832006457,0.0214179999999999
645,128184,tt1230439,Trash,212492.27247514413,4092371.012925509,0.051924
646,111980,tt1986926,Otelo Burning,33769.8361778082,1301041.6157269306,0.0259559999999999
648,82634,tt1210355,Pinprick,1634.2201578282532,956449.8554095564,0.0017086312979037
650,80041,tt1385633,The Runway,251093.8992506512,5368437.465605166,0.0467722499999999
651,185351,tt2090447,A Green Story,16207.034581489288,1067822.60245453,0.0151776470588235
655,84147,tt1156464,Star Crossed,101612.2081272694,9613661.571197508,0.010569563675062
657,100329,tt0414413,La promesa,263363.1625992588,3786078.819481206,0.0695609296996481
658,116154,tt2170573,倾城之泪,96395.12234640276,8093735.940094253,0.0119098427549244
659,38069,tt1242533,Boat,94552.8681299729,2728247.3419503397,0.034657
660,77584,tt1210352,Обстоятельства,73706.33019013036,1364123.6709751696,0.054032
662,126284,tt2287851,Last Flight to Abuja,7753.775643091718,407892.1923046769,0.019009375
665,199275,tt2972828,Роль,31669.105865030884,3024224.361577458,0.0104718109765216
668,53817,tt1016223,Pax,39243.27787357375,22781391.176074035,0.0017226023454962
669,33296,tt1305801,Himlen falder,86797.82506047907,2486699.235283424,0.0349048344202294
670,122191,tt2108535,Holmes & Watson: Madrid Days,321698.1987551939,6478347.744279031,0.0496574453014323
672,70545,tt1321813,The Burning Season,6627.802585193888,825832.9014458692,0.0080255976403821
674,210054,tt2972058,Algunas chicas,4477.317358997583,376878.5655721871,0.01188
675,231935,tt2329582,遊,16287.435342144689,1620006.2328026202,0.0100539337518271
676,114560,tt2131579,Maleficarum,5598.382072472981,136609.3696513277,0.0409809523809523
677,100512,tt0283476,"Mercano, el Marciano",12550.490967204,976058.9216231238,0.0128583333333333
678,216437,tt1921129,El lugar del hijo,6346.635044235631,1256261.8852406235,0.005052
679,22493,tt1208731,Toinen jalka haudasta,158935.413028988,2051592.8926945,0.0774692745305073
680,155633,tt0440601,Made in YU,2628.3505888376853,1752783.1720430104,0.0014995297939642
681,112462,tt1152270,Mad Sad & Bad,6148.105385085089,450816.95490754506,0.0136376977799026
684,12457,tt0466227,Jeune homme,4809.35523313492,3053065.221031746,0.0015752546653784
686,126732,tt1146295,Snijeg,228602.0998314004,2550915.6184539925,0.0896157043289212
688,63987,tt1388419,Finding Lenny,75929.8517738199,1307602.5707919844,0.0580679890586563
689,58193,tt0420215,La spettatrice,279873.61434621486,3740840.460561143,0.0748157044645075
690,146550,tt1645776,Mănuși roșii,9288.136094674555,1414980.3352242163,0.0065641450014941
691,197813,tt1247676,如梦,5392.380871364845,4092371.012925509,0.0013176666666666
696,112742,tt1999834,Aşk ve Devrim,95783.98479143236,1301041.6157269306,0.0736209999999999
701,108833,tt2191729,König des Comics - Ralf König,1361.3401918168593,101809.89119924736,0.0133713942307692
702,104997,tt2082410,Rat King,85055.71940033276,2779323.862513829,0.0306030256306301
703,37205,tt0892099,Sisterhood,5178.82031369744,176296.01466305624,0.0293757083709203
704,216910,tt2265279,El secreto del medallón de jade,141502.90016289623,2549326.201904231,0.0555059999999999
705,169792,tt1307453,허수아비들의 땅,1200.4288304581492,217304.9007863445,0.0055241682360326
706,58391,tt1270769,Kolme viisasta miestä,14208.453737291164,430718.8154600725,0.0329877712031558
709,20988,tt0892429,"De zeven van Daran, de strijd om Pareo Rots",417853.3209012415,10874163.388341082,0.03842625
711,64244,tt1174703,Nelle tue mani,157047.54092272668,1662361.47427921,0.0944725580763483
712,38598,tt1172066,Misconceptions,9249.8177532377,2147374.9862420657,0.0043075
716,253476,tt1288482,Pokrajina Št.2,40967.36208672629,2320701.754009797,0.0176530060426512
717,78158,tt0429227,La Vie est à nous !,484653.4630824372,9370264.65284178,0.0517224946187035
725,346565,tt4192896,Yr Ymadawiad,5493.370074720378,1014627.5518633684,0.0054141739642608
727,248475,tt2650414,"Amor, Plástico e Barulho",178.38918770416856,1256261.8852406235,0.0001419999999999
728,363312,tt4373884,Šiška Deluxe,82368.44781176034,1418166.1465633265,0.0580809575883373
731,400041,tt4340072,3 Lives,15314.028522590814,1397428.5693918022,0.0109587200791636
732,300032,tt1534332,Bentornato Pinocchio,386027.33274011046,20724471.47707652,0.018626643056596
738,312157,tt3727780,Форт Росс: В поисках приключений,288395.0263162341,12362082.657474993,0.023329
741,259534,tt1200055,40 días,36552.140959485005,815562.254125581,0.0448183333333333
743,324322,tt4333662,They Will Have to Kill Us First,19080.478256833896,751013.6991228476,0.0254062985523687
746,306323,tt0472536,Koti-Ikävä,65534.93993855606,922545.0627240142,0.071037115244051
751,311226,tt2344900,Little Galicia,181037.96816262123,4005750.888522764,0.0451945148864172
753,300487,tt3435570,Ruotsalainen hetki,13363.411352730467,758355.6692476006,0.0176215618800462
756,293021,tt3816526,京城81号,80625503.09205191,6371615.194985131,12.65385630248188
757,376087,tt3990782,Radio Dreams,33942.11243838721,609680.1343294154,0.0556719999999999
759,279634,tt1525344,Duburys,66799.77204398307,1361857.8615576795,0.0490504728353795
761,268873,tt2146206,Mar de Fondo,4971.186093713251,12746631.009521153,0.00039
762,276132,tt5792714,Tormentero,2344.869533289817,1193925.4242819843,0.0019639999999999
765,287094,tt2671988,Gözümün Nûru,5540.11491391115,541506.6605854299,0.0102309266296404
766,363057,tt4844752,Yearning,10699.04511068826,278212.2151575625,0.0384564175394993
767,405265,tt5769238,Nočno življenje,10448.392351603472,1495125.1868009467,0.0069883060253699
770,359348,tt1801113,The Worst Movie Ever!,32794.054966013005,1431.1457772996232,22.914545454545458
773,451379,tt6750852,Rabb Da Radio,77104.89782555483,919660.4575921996,0.08384061442353
774,467243,tt7128066,Charleston,23623.860943741118,1095904.7322456164,0.0215564914071805
775,421333,tt5297140,لاہور سے آگے,25580.95907619361,843370.5298178801,0.0303318152244632
776,539167,tt4037876,Rafaël,73796.88578972309,4047057.5790400105,0.018234701223902
778,491591,tt7670458,The Lonely Battle of Thomas Reid,9274.412695822451,183070.5549322781,0.050660318909577
779,476788,tt4560748,Tokasikajuttu,20913.99165714752,493509.07412695815,0.0423781299141163
780,539220,tt8898164,Deva,949.8493670029112,203681.50260645855,0.0046634051440505
784,518736,tt6797946,Seule à mon mariage,3297.084489878816,1330604.9353462865,0.0024778838574056
785,454113,tt6359554,Raajakumara,50647.51042346605,3651803.580756364,0.0138691770527745
786,405716,tt4936300,Dincolo De Calea Ferata,10541.369522555591,1593103.945884911,0.0066168749062386
788,478260,tt5822132,Supermarsu,80901.52596303566,2420439.955317852,0.0334243060999262
790,458203,tt4039842,Apocalypsis,23369.79080630966,582729.673007921,0.0401039999999999
791,417636,tt5929890,Bambukat,527114.8118179885,25495.60385738749,20.674733368405946
792,433537,tt5641300,Half Ticket,1383.9739049277728,363571.77386492887,0.0038066043747442
793,511454,tt7321504,E il cibo va,639.9440274151435,179088.8136422976,0.0035733333333333
796,515189,tt7412738,Nanu Ki Jaanu,21054.02308577618,2330918.692031684,0.0090324999999999
799,551369,tt6326642,Il Mangiatore di Pietre,21418.811861079143,3099816.510053484,0.0069097031361735
801,421888,tt4203158,Corazón muerto,15.851683492564796,1219360.2686588308,1.2999999999999998e-05
802,473348,tt3653132,Lek and the Dogs,5555.744702457518,582729.673007921,0.0095339999999999
803,457343,tt6183334,惊悚小说,59483.75248857702,596962.7121409922,0.099644
804,447043,tt5917052,Jindua,18536.886137402085,3586785.9839262394,0.0051681048773116
805,436520,tt3429340,Zona Zamfirova-drugi deo,1676.2712956919056,5712216.799934724,0.0002934537246049
806,551750,tt6051312,London Unplugged,11036.900006770022,212937.5807325164,0.0518316211201541
808,476416,tt7379362,Extraordinary Ordinary People,1050.654373368146,125362.16954960834,0.0083809523809523
809,550519,tt5178964,Заспанка за војнике,80754.67808543768,2655615.6658316967,0.03040902308435
811,459037,tt4885916,美人鱼之海盗来袭,472074.22054114257,7408455.933540631,0.063721
813,499468,tt7336446,Direniş Karatay,406987.72730350005,8158215.422110892,0.0498868571428571
816,580223,tt6668974,Burning Men,3093.0262421916864,1144717.3361183146,0.002702
817,585998,tt9668588,Mocha,1117.244120051475,11447.173361183146,0.0975999999999999
819,609164,tt7689186,Nech je svetlo,54066.14450220412,1001673.45779697,0.0539758182483086
820,620082,tt7968456,ಕುರುಕ್ಷೇತ್ರ,8379.330900386063,9699567.745651398,0.0008638870432285
821,609448,tt9883042,ആകാശഗംഗ 2,10652.739529917037,808908.7819813265,0.0131692716993681
823,634775,tt7657364,Gothic Harvest,21153.231654130333,1144717.3361183146,0.018479
824,577074,tt7764804,La fiera y la fiesta,969.5755836922124,1888783.604595219,0.0005133333333333
825,595108,tt5220602,D-Day Assassins,8080.559675659183,1144717.3361183146,0.007059
826,607146,tt9824012,Ella Fitzgerald: Just One of Those Things,53905.88407514755,810887.998255475,0.0664775951686538
827,640521,tt6954136,Prescience,12140.872066870845,572358.6680591573,0.0212119999999999
831,196357,tt1368047,Beket,22057.879759668493,545649.4683900678,0.040425
832,47696,tt1095413,Μικρές ελευθερίες,3406.2168064249986,682061.8354875848,0.004994
834,206624,tt0924003,云水谣,5979243.5956349205,554597.1932787698,10.781236667076742
837,84939,tt1841830,Sette opere di misericordia,64144.871229213306,1151199.2329938936,0.0557200434041233
841,75600,tt1699520,Turnout,433.2468580370678,650520.8078634653,0.0006659999999999
844,23704,tt0337708,The Rocket Post,189717.5930915828,12394070.937003706,0.0153071249999999
846,79635,tt1270799,Het zusje van Katia,9176.43462933633,1700814.302866193,0.0053953183565497
848,61848,tt0418309,Bulutları Beklerken,79382.66875,3700813.336956521,0.0214500601684717
849,140770,tt2406636,भूत रिटर्न्स,21059.98375393085,1210385.664760403,0.0173993995195735
852,50581,tt1835948,คนไททิ้งแผ่นดิน,138817.05598561835,4697382.782404519,0.029552
853,82303,tt0886476,Desierto Sur,19527.278904613497,2038905.6353139528,0.0095773333333333
854,213444,tt1814746,Jutro bedzie lepiej,19555.95652599149,1256613.6466330872,0.0155624257132562
855,138614,tt0943958,아내의 애인을 만나다,63707.67176934725,1519414.4216801226,0.0419290950910556
857,27043,tt1324056,Sammen,182372.4218200124,2474293.894619576,0.0737068552028465
858,74303,tt1904875,Dharti,93901.37757347547,1466199.741552154,0.0640440554668692
859,168336,tt1385591,Magic Boys,149635.25074697073,3344206.1116579697,0.0447446257051379
861,18178,tt0834102,Сенки,147204.0168417397,7629225.173867329,0.0192947532006216
862,37736,tt0391483,Take Out,108163.05706723132,4647.7766013763885,23.272
863,44167,tt0469686,Dreaming Lhasa,38874.43938034744,494011.1024298019,0.0786914285714285
